movie_id,name,cleaned_genre,year,summary,embeddings_1024
3358,Defending Your Life ,"Comedy,Romance",1991,"""Defending Your Life is a charming and thought-provoking comedy that explores the afterlife through a witty and heartwarming story of self-discovery.""","[-0.04327623  0.0574347  -0.02306357 ...  0.03241713  0.01805045
  0.02930995]"
3359,Breaking Away ,Drama,1979,Breaking Away is a heartwarming coming-of-age film about four small-town friends who find purpose and identity through their passion for cycling.,"[-0.01123062  0.04744981 -0.0123875  ... -0.02110858 -0.00066799
 -0.03360287]"
3360,Hoosiers ,Drama,1986,"Hoosiers is a heartwarming sports drama set in 1950s Indiana, following a small-town basketball team's journey to the state championship.","[ 0.00634945  0.04195382 -0.02642141 ... -0.01759449  0.00625673
 -0.02379559]"
3361,Bull Durham ,Comedy,1988,"""Bull Durham"" is a charming and witty sports comedy that explores the complexities of love, baseball, and life in a small North Carolina town.","[ 0.02801377  0.00185977 -0.02749438 ... -0.01390636 -0.01411579
 -0.00382006]"
3362,Dog Day Afternoon ,"Comedy,Crime,Drama",1975,"Dog Day Afternoon is a gripping crime drama based on a true story, following a bank robbery gone wrong and the ensuing hostage situation.","[-0.01550063  0.03450269 -0.00466058 ...  0.0065512  -0.00693092
 -0.00576377]"
3363,American Graffiti ,"Comedy,Drama",1973,"""American Graffiti is a nostalgic coming-of-age film set in the 1960s, capturing the essence of youth, friendship, and the bittersweet transition to adulthood.""","[-0.01742245  0.04840274 -0.03088526 ... -0.04266917  0.00110771
 -0.03870952]"
3364,"Asphalt Jungle, The ","Crime,Film-Noir",1950,Asphalt Jungle (1950) is a gripping film noir that follows a group of criminals planning and executing a meticulously detailed heist with unexpected consequences.,"[ 0.01218314 -0.00045958 -0.02732286 ... -0.02020328  0.01965954
 -0.02523286]"
3365,"Searchers, The ",Western,1956,"""The Searchers"" is a gripping Western film directed by John Ford, starring John Wayne as a relentless man on a quest to rescue his kidnapped niece from Native American captors.","[ 0.01418954  0.00863747 -0.02280226 ... -0.02507919 -0.01527851
 -0.03481388]"
3366,Where Eagles Dare ,"Action,Adventure,War",1969,"""Where Eagles Dare is a thrilling World War II action film filled with suspense, espionage, and daring missions behind enemy lines.""","[ 0.01472869  0.06817765 -0.02957657 ... -0.04032085 -0.02972981
 -0.01522248]"
3367,"Devil's Brigade, The ",War,1968,Devil's Brigade is a World War II action film that follows an unconventional American-Canadian commando unit as they undertake dangerous missions behind enemy lines.,"[ 0.00975433  0.01984998 -0.02207748 ... -0.02888576 -0.00705976
  0.01400277]"
3368,"Big Country, The ","Romance,Western",1958,"The Big Country (1958) is a classic Western film that explores themes of honor, courage, and love amidst a feud between two powerful ranching families.","[ 0.01187776  0.00238903 -0.01472111 ... -0.06180607 -0.02822489
 -0.0090257 ]"
3369,Any Number Can Win (Mélodie en sous-sol ) ,Crime,1963,"""Any Number Can Win (Mélodie en sous-sol) is a thrilling French heist film from 1963, featuring a masterful performance by Jean Gabin.""","[ 0.02209596  0.03084    -0.01618193 ... -0.02432732 -0.01750624
  0.00541061]"
3370,Betrayed ,"Drama,Thriller",1988,"""Betrayed (1988) is a gripping thriller that explores the dark underbelly of racism and terrorism, with powerful performances and a shocking twist.""","[ 0.01104104 -0.01388981 -0.02209854 ...  0.02771375  0.0618825
  0.0237123 ]"
3371,Bound for Glory ,Drama,1976,"""Bound for Glory"" is a biographical drama about folk singer Woody Guthrie's journey through the Great Depression, featuring stunning cinematography and a powerful performance by David Carradine.","[ 0.03322357  0.01596002 -0.01066229 ... -0.03190332 -0.0016242
 -0.04930057]"
3372,"Bridge at Remagen, The ","Action,War",1969,"Bridge at Remagen is a gripping war film set during World War II, depicting the intense battle for control of a strategic bridge.","[ 0.00979064  0.04652512 -0.01696522 ... -0.03226995  0.00293523
 -0.01449798]"
3373,Buck and the Preacher ,Western,1972,"""Buck and the Preacher"" is a 1972 Western film that follows a former Union soldier and a con man turned preacher as they lead African-American settlers to safety in the West.","[ 0.00738987 -0.01403361 -0.01932003 ... -0.00877101  0.03359177
  0.0281466 ]"
3374,Daughters of the Dust ,Drama,1992,"""Daughters of the Dust is a visually stunning and poetic film that explores the complexities of African American heritage and culture in the early 20th century.""","[ 0.00072249  0.02533013 -0.02688961 ... -0.01040913  0.02801001
 -0.00061508]"
3375,Destination Moon ,Sci-Fi,1950,Destination Moon (1950) is a groundbreaking sci-fi film that explores the challenges and triumphs of a crew's mission to reach the moon.,"[-0.01356305  0.00562147 -0.02407332 ... -0.03998265 -0.01467949
 -0.00883997]"
3376,"Fantastic Night, The (La Nuit Fantastique) ",Romance,1949,"""La Nuit Fantastique"" is a visually stunning French film from 1949 that explores the surreal and dreamlike journey of a man through his own subconscious mind.","[ 0.00858463  0.01974853 -0.01670313 ... -0.01923579 -0.01442684
 -0.00826611]"
3377,Hangmen Also Die ,"Drama,War",1943,"""Hangmen Also Die"" is a gripping World War II thriller that follows the tense cat-and-mouse game between a Czech resistance fighter and the Nazis occupying Prague.","[-0.00285434 -0.02225933 -0.01800145 ...  0.01783706 -0.03361915
  0.00350987]"
3378,"Ogre, The (Der Unhold) ",Drama,1996,"""Ogre, The (Der Unhold)"" is a haunting and thought-provoking drama set in World War II, exploring the dark depths of human nature through the eyes of an orphaned boy.","[-0.0487536  -0.00080796 -0.01181436 ... -0.02052687 -0.01009922
  0.02521612]"
3379,On the Beach ,Drama,1959,"""On the Beach"" (1959) is a haunting post-apocalyptic drama that explores the devastating aftermath of a nuclear war and the impending doom of humanity.","[-0.0346152  -0.00463568 -0.00901009 ... -0.03784553 -0.01803601
  0.00012928]"
3380,Railroaded! ,Film-Noir,1947,Railroaded! is a gripping film noir that follows a wrongly accused man as he fights to clear his name and expose the real criminals.,"[-0.01118482 -0.02684714 -0.02781428 ... -0.0466019   0.05713301
 -0.01073706]"
3381,Slaves to the Underground ,"Comedy,Drama",1997,"""Slaves to the Underground (1997) is a gritty indie film that explores the tumultuous relationships and creative struggles of a Seattle-based rock band.""","[-0.00682862  0.04251617 -0.03142726 ... -0.03080253  0.02698475
 -0.03517562]"
3382,Song of Freedom ,Drama,1936,"""Song of Freedom (1936) is a powerful and thought-provoking film that explores themes of race, identity, and the power of music.""","[-0.01079747  0.0349557  -0.01887362 ... -0.04856226 -0.00690423
 -0.03946781]"
3383,Big Fella ,"Drama,Musical",1937,"""Big Fella"" is a heartwarming musical comedy set in the Caribbean, featuring lively dance numbers and a charming romance between a fisherman and a wealthy tourist.","[ 0.00763519  0.04077162 -0.00784398 ... -0.04916132  0.0394809
 -0.01378984]"
3384,"Taking of Pelham One Two Three, The ",Action,1974,"The Taking of Pelham One Two Three is a gripping 1974 thriller about a subway hijacking in New York City, filled with suspense and intense performances.","[-0.01156862  0.00824718 -0.00968217 ...  0.01563981  0.01672008
  0.00621964]"
3385,Volunteers ,Comedy,1985,"""Volunteers (1985) is a hilarious comedy adventure where a spoiled American volunteer in Southeast Asia finds himself in unexpected and comical situations.""","[-0.03294753  0.04242414 -0.03262988 ... -0.00114266  0.00237356
 -0.00430594]"
3386,JFK ,"Drama,Mystery",1991,"""JFK (1991) is a gripping political thriller directed by Oliver Stone, exploring the conspiracy theories surrounding the assassination of President John F. Kennedy.""","[-0.00172822  0.06847344 -0.02290771 ... -0.01285047  0.02434334
 -0.0083017 ]"
3387,Who's Harry Crumb? ,Comedy,1989,"""Who's Harry Crumb?"" is a comedic mystery film about a bumbling detective who must solve a kidnapping case while hilariously stumbling through various misadventures.","[-0.00079389 -0.03559382 -0.02677129 ...  0.01644544  0.03286051
 -0.0023404 ]"
3388,Harry and the Hendersons ,Comedy,1987,"""Harry and the Hendersons is a heartwarming family comedy about a suburban family who befriends and tries to protect a lovable Bigfoot.""","[ 0.00547871  0.02031245 -0.01407068 ... -0.00944658  0.03723694
 -0.0202514 ]"
3389,Let's Get Harry ,"Action,Adventure",1986,"""Let's Get Harry"" is a thrilling action film about a group of friends who embark on a dangerous mission to rescue their kidnapped friend in Colombia.","[ 0.02359136  0.01819175 -0.00356851 ... -0.0323636   0.02333586
 -0.01509166]"
3390,Shanghai Surprise ,Adventure,1986,"""Shanghai Surprise (1986) is a lackluster romantic adventure set in 1930s China, starring Madonna and Sean Penn, with a convoluted plot and uninspiring performances.""","[-0.01262564  0.03017139 -0.02587026 ... -0.02633053 -0.00939583
 -0.03942438]"
3391,Who's That Girl? ,Comedy,1987,"""Who's That Girl?"" is a 1987 romantic comedy starring Madonna as a quirky woman who turns a lawyer's life upside down in a series of hilarious misadventures.","[-0.0226037   0.00798851 -0.0318979  ... -0.00340986  0.02156478
 -0.01822336]"
3392,She-Devil ,Comedy,1989,"""She-Devil"" (1989) is a dark comedy about a housewife who seeks revenge on her unfaithful husband by ruining his life.","[-0.04037961  0.00718613 -0.01575284 ... -0.03306979 -0.00224243
  0.02400432]"
3393,Date with an Angel ,"Comedy,Fantasy",1987,"""Date with an Angel"" is a whimsical romantic comedy about a man who falls in love with an angel after she crash-lands in his swimming pool.","[-0.04916449  0.01095408 -0.017301   ... -0.0218115   0.01304019
 -0.0270308 ]"
3394,Blind Date ,"Comedy,Romance",1987,"""Blind Date (1987) is a hilarious romantic comedy about a man's disastrous blind date that spirals into a night of chaos and unexpected adventures.""","[-0.01966536 -0.0110348  -0.01601279 ... -0.00698922  0.02848087
  0.00968627]"
3395,Nadine ,Comedy,1987,"""Nadine"" is a charming romantic comedy set in 1950s Texas, following a feisty woman's quest to retrieve scandalous photos and win back her ex-husband.","[-0.00178978  0.03603543 -0.01825749 ... -0.01031908 -0.02264203
  0.01153511]"
3396,"Muppet Movie, The ","Children's,Comedy",1979,The Muppet Movie (1979) is a delightful musical adventure that follows Kermit the Frog and his friends as they pursue their dreams of stardom.,"[ 0.04875745  0.02509618 -0.0136023  ... -0.01503721  0.00493065
 -0.00694025]"
3397,"Great Muppet Caper, The ","Children's,Comedy",1981,The Great Muppet Caper is a delightful and hilarious 1981 comedy that follows the Muppets as they solve a jewel heist mystery in London.,"[ 0.02593678  0.03637476 -0.02851465 ... -0.01127617  0.02161926
  0.02011682]"
3398,"Muppets Take Manhattan, The ","Children's,Comedy",1984,"The Muppets head to Manhattan in search of Broadway success, encountering hilarious mishaps and heartwarming moments along the way.","[ 0.00766981  0.04793108 -0.02782341 ... -0.0085466   0.02274639
 -0.01536467]"
3399,Sesame Street Presents Follow That Bird ,"Children's,Comedy",1985,"""Sesame Street Presents Follow That Bird is a heartwarming and entertaining family film that follows Big Bird's journey to find his true home.""","[ 0.00541494  0.0666353  -0.02705419 ... -0.00581255  0.05528893
 -0.01596197]"
3400,We're Back! A Dinosaur's Story ,"Animation,Children's",1993,"""We're Back! A Dinosaur's Story"" is a heartwarming animated adventure where four friendly dinosaurs travel to modern-day New York City to spread joy and save the day.","[-0.001049    0.01585434 -0.02086183 ...  0.00653665  0.03332347
 -0.00338046]"
3401,Baby... Secret of the Lost Legend ,"Adventure,Sci-Fi",1985,"""Baby... Secret of the Lost Legend"" is a forgettable adventure film from 1985 that follows a couple's quest to protect a family of friendly dinosaurs.","[-0.01066368  0.01560118 -0.01319405 ... -0.04738685  0.02513935
  0.00282407]"
3402,Turtle Diary ,Drama,1985,"""Turtle Diary"" is a heartwarming and whimsical film about two strangers who join forces to liberate turtles from captivity, finding hope and connection along the way.","[-0.06100535  0.0300485  -0.02494352 ... -0.00157146  0.04374654
 -0.05780793]"
3403,Raise the Titanic ,"Drama,Thriller",1980,"""Raise the Titanic (1980) is a lackluster adaptation of Clive Cussler's novel, with a weak plot and unconvincing special effects.""","[-0.01156294 -0.00691372 -0.01516909 ... -0.02486303  0.04172274
 -0.02224179]"
3404,Titanic ,"Action,Drama",1953,Titanic (1953) is a classic disaster film that tells the tragic love story of two passengers aboard the ill-fated ship.,"[-0.04968948  0.03985574 -0.01928454 ... -0.05958448 -0.01216197
  0.00377956]"
3405,"Night to Remember, A ","Action,Drama",1958,"A gripping and realistic retelling of the tragic sinking of the Titanic, capturing the human drama and heroism amidst the chaos.","[-0.00027367  0.01840903 -0.00603161 ... -0.02357773  0.0008668
 -0.03140156]"
3406,Captain Horatio Hornblower ,"Action,Adventure,War",1951,"Captain Horatio Hornblower is a thrilling and visually stunning naval adventure set during the Napoleonic Wars, showcasing the heroic exploits of a British captain.","[-0.00551782  0.02296097 -0.01421801 ... -0.04838571 -0.00303694
 -0.03856485]"
3407,"Carriers Are Waiting, The (Les Convoyeurs Attendent) ","Comedy,Drama",1999,"""Carriers Are Waiting (Les Convoyeurs Attendent) is a thought-provoking French drama that explores the existential struggles of three men working as truck drivers.""","[-0.04836436  0.05391731 -0.00994156 ... -0.03055911  0.05076466
  0.00548577]"
3408,Erin Brockovich ,Drama,2000,"""Erin Brockovich is a compelling true story about a determined woman who takes on a powerful corporation and fights for justice.""","[-0.00277338  0.01770558 -0.00886065 ... -0.02614953  0.05006621
 -0.03990831]"
3409,Final Destination ,"Drama,Thriller",2000,"Final Destination (2000) is a thrilling horror film where a group of teenagers cheat death, only to be hunted down by an unseen force seeking balance.","[-2.71521867e-02  1.64280898e-05 -1.44668907e-02 ... -5.51951695e-02
  3.54948469e-02  3.87154222e-02]"
3410,Soft Fruit ,"Comedy,Drama",1999,Soft Fruit (1999) is a heartwarming Australian film about a dysfunctional family coming together to fulfill their mother's dying wish.,"[-0.03352273  0.04491256 -0.01268331 ...  0.0023624   0.05885342
 -0.03743911]"
3411,Babymother ,Drama,1998,"""Babymother"" is a vibrant and empowering British drama that explores the world of dancehall music and a young woman's journey towards self-discovery and independence.","[-0.0056345   0.03811599 -0.01720868 ... -0.02552605  0.04354551
 -0.00743371]"
3412,"Bear, The ",Adventure,1988,"""Bear"" is a heartwarming adventure film about a young boy who befriends a bear cub and together they navigate the wilderness, facing challenges and forming an unbreakable bond.","[-0.02292767  0.04553216 -0.01361835 ... -0.01453402  0.05160072
 -0.02393311]"
3413,Impact ,"Crime,Drama",1949,"""Impact"" (1949) is a gripping film noir that follows a man's quest for revenge after surviving a murder attempt orchestrated by his unfaithful wife.","[-0.01744121 -0.00138475 -0.01589416 ... -0.01735833  0.06250842
  0.03351954]"
3414,Love Is a Many-Splendored Thing ,Romance,1955,"""Love Is a Many-Splendored Thing"" is a captivating 1955 romance film that explores the forbidden love between an American journalist and a Eurasian doctor in Hong Kong.","[-0.03671954  0.01100011 -0.02852853 ... -0.05677702 -0.05170139
 -0.03017373]"
3415,"Mirror, The (Zerkalo) ",Drama,1975,"The Mirror (Zerkalo) is a visually stunning and introspective film by Andrei Tarkovsky, exploring memory, dreams, and the complexities of human existence.","[-0.02761561  0.01686442 -0.02178506 ... -0.04883527 -0.01371946
 -0.01795986]"
3416,"Trial, The (Le Procès) ",Drama,1963,"""The Trial"" is a surrealistic and thought-provoking film adaptation of Franz Kafka's novel, exploring themes of bureaucracy, alienation, and the absurdity of the justice system.","[-0.00354281 -0.02506017 -0.03271889 ... -0.02620637  0.00561813
 -0.01030715]"
3417,"Crimson Pirate, The ","Adventure,Comedy,Sci-Fi",1952,"""The Crimson Pirate is a swashbuckling adventure film set in the Caribbean, featuring Burt Lancaster as a charismatic pirate captain.""","[ 0.01582667  0.00959315 -0.02904659 ... -0.03393626 -0.01234561
 -0.00807524]"
3418,Thelma & Louise ,"Action,Drama",1991,"Thelma & Louise (1991) is a thrilling road trip film about two women on the run, challenging societal norms and embracing freedom.","[-0.0174223   0.03528566 -0.01574623 ... -0.04595958 -0.02564091
  0.03784387]"
3419,Something for Everyone ,"Comedy,Crime",1970,"""Something for Everyone"" is a darkly comedic film from 1970 that follows a charming young man's manipulative schemes to climb the social ladder.","[-0.04464246  0.0386854  -0.0215766  ... -0.04928755  0.03999738
 -0.01944908]"
3420,...And Justice for All ,"Drama,Thriller",1979,...And Justice for All is a gripping legal drama that explores corruption and moral dilemmas within the justice system.,"[-0.01089237  0.03642638 -0.028657   ...  0.00018276  0.04207992
 -0.00294314]"
3421,Animal House ,Comedy,1978,"""Animal House is a raucous and irreverent comedy that follows the misadventures of a rowdy fraternity at Faber College.""","[-0.03253687  0.04008024 -0.02737305 ... -0.03496499  0.00377978
  0.00253941]"
3422,She's Gotta Have It ,"Comedy,Romance",1986,"""She's Gotta Have It"" (1986) is a groundbreaking indie film by Spike Lee, exploring the complex love life of a young Brooklyn artist.","[-0.00826047  0.02926613 -0.02042416 ... -0.05292438  0.0137648
 -0.01413919]"
3423,School Daze ,Drama,1988,"""School Daze, directed by Spike Lee, is a thought-provoking musical drama that explores racial tensions and identity within a historically black college.""","[-0.00586882  0.04365576 -0.02853275 ... -0.02423307  0.02996598
 -0.01213301]"
3424,Do the Right Thing ,"Comedy,Drama",1989,"""Do the Right Thing"" is a powerful and thought-provoking film that explores racial tensions in a Brooklyn neighborhood on a scorching summer day.","[-0.03562769 -0.00606563 -0.01452216 ... -0.0336914   0.04943426
  0.01053172]"
3425,Mo' Better Blues ,Drama,1990,"Mo' Better Blues (1990) is a jazz-infused drama directed by Spike Lee, exploring the personal and professional struggles of a talented trumpet player.","[ 0.05344769 -0.03032318 -0.01467675 ... -0.07100062  0.03099703
  0.00111247]"
3426,Jungle Fever ,"Drama,Romance",1991,"""Jungle Fever (1991) explores the complexities of interracial relationships through a passionate affair between a married African-American man and an Italian-American woman.""","[-0.03662866  0.05745158 -0.03044737 ... -0.02931605  0.01905215
 -0.00146129]"
3427,Coogan's Bluff ,Crime,1968,"Coogan's Bluff (1968) is a thrilling crime drama directed by Don Siegel, featuring Clint Eastwood as a tough Arizona deputy sheriff tracking down a fugitive in New York City.","[ 0.05361237 -0.03053769 -0.01848208 ... -0.03093635  0.01550804
 -0.01181641]"
3428,"Champ, The ",Drama,1979,"""Champ, The (1979) is a heartwarming drama about a washed-up boxer who finds redemption through the love and determination of his young son.""","[-0.00152219  0.08502917 -0.02027811 ... -0.02921543  0.03051508
  0.02150654]"
3429,Creature Comforts ,"Animation,Comedy",1990,"""Creature Comforts is a delightful stop-motion animated film that humorously explores the thoughts and feelings of various animals living in a zoo.""","[-0.01341604  0.04564496 -0.02747648 ... -0.01783733  0.02679628
 -0.00487327]"
3430,Death Wish ,"Action,Drama",1974,"""Death Wish (1974) is a gritty and controversial revenge thriller that follows a man turned vigilante after his wife's murder, delivering a satisfyingly intense and violent experience.""","[ 0.01726363 -0.01853252 -0.00695387 ... -0.03001934  0.02076978
  0.02774869]"
3431,Death Wish II ,"Action,Drama",1982,"Death Wish II (1982) is a gritty revenge thriller that follows a vigilante seeking justice for his daughter's assault, delivering brutal and relentless violence.","[ 0.04865431 -0.00175571 -0.01407852 ... -0.0324636   0.03220061
  0.03695098]"
3432,Death Wish 3 ,"Action,Drama",1985,"Death Wish 3 (1985) is a gritty action film where Charles Bronson's vigilante character takes on a gang in New York City, delivering brutal justice.","[ 0.0136212   0.00472913 -0.02253364 ... -0.04216707 -0.01144605
  0.0194705 ]"
3433,Death Wish 4: The Crackdown ,"Action,Drama",1987,Death Wish 4: The Crackdown (1987) is a gritty action film where Charles Bronson's vigilante character takes on the drug trade in Los Angeles.,"[ 0.00410371 -0.00954967 -0.02243361 ... -0.04541437  0.01930453
  0.00808772]"
3434,Death Wish V: The Face of Death ,"Action,Drama",1994,Death Wish V: The Face of Death (1994) is a forgettable and uninspired action film that fails to live up to its predecessors.,"[-0.02543534  0.02673582 -0.00955936 ... -0.05016132  0.01486261
  0.02084144]"
3435,Double Indemnity ,"Crime,Film-Noir",1944,"Double Indemnity (1944) is a classic film noir masterpiece directed by Billy Wilder, featuring a seductive femme fatale and a thrilling tale of murder and insurance fraud.","[ 0.02234387 -0.02870291 -0.01642885 ... -0.01204412 -0.01498577
  0.02710125]"
3436,Dying Young ,"Drama,Romance",1991,"""Dying Young"" (1991) is a heartfelt romantic drama that explores the complexities of love and life when a young woman becomes a caregiver for a terminally ill man.","[-0.06390562  0.05757123 -0.01970527 ... -0.01639766  0.04156362
 -0.01053132]"
3437,Cool as Ice ,Drama,1991,"""Cool as Ice"" is a cheesy 90s film starring Vanilla Ice as a rebellious rapper who falls for a small-town girl, filled with cringe-worthy dialogue and questionable fashion choices.","[-0.05405317 -0.02477856 -0.03172394 ... -0.03283117  0.021071
 -0.01292612]"
3438,Teenage Mutant Ninja Turtles ,"Action,Children's,Fantasy",1990,"""Teenage Mutant Ninja Turtles (1990) is a fun and action-packed film that brings the beloved comic book heroes to life with humor, martial arts, and pizza.""","[-0.02416054  0.03407843 -0.02127228 ... -0.00023388  0.03933537
 -0.00190641]"
3439,Teenage Mutant Ninja Turtles II: The Secret of the Ooze ,"Action,Children's,Fantasy",1991,"Teenage Mutant Ninja Turtles II: The Secret of the Ooze (1991) is a fun-filled sequel with more action, humor, and pizza-loving turtles battling against their nemesis Shredder.","[-0.02209359  0.00987092 -0.02545322 ... -0.02143766  0.07000836
  0.03529215]"
3440,Teenage Mutant Ninja Turtles III ,"Action,Children's,Fantasy",1993,"Teenage Mutant Ninja Turtles III (1993) is a lackluster and forgettable installment in the franchise, with a weak plot and subpar action sequences.","[-0.01816663  0.02225097 -0.02521567 ... -0.00365264  0.02220367
  0.00035285]"
3441,Red Dawn ,"Action,War",1984,"""Red Dawn (1984) is a thrilling action film that follows a group of high school students fighting against a Soviet invasion in small-town America.""","[-0.02121927  0.03939788 -0.03150196 ... -0.07951505 -0.01915947
  0.00011411]"
3442,Band of the Hand ,Action,1986,"""Band of the Hand"" is a gritty 1980s action film about a group of troubled teens who are sent to a remote Florida wilderness for rehabilitation and end up forming their own vigilante gang.","[-0.00736293  0.02781553 -0.02324118 ... -0.01622132  0.03733368
 -0.02332915]"
3443,Born American ,"Action,Drama,Thriller",1986,"""Born American (1986) is an action-packed thriller that follows three American friends who find themselves caught in a dangerous political conspiracy while on a hunting trip in Finland.""","[-0.00353668  0.02240042 -0.02329225 ...  0.00071422  0.04035924
 -0.00961767]"
3444,Bloodsport ,Action,1988,"""Bloodsport is an action-packed martial arts film that follows the journey of Frank Dux as he competes in a deadly underground fighting tournament.""","[ 0.05920188  0.016546   -0.02718156 ... -0.0367292   0.02994193
 -0.00445719]"
3445,Eyes of Laura Mars ,"Mystery,Thriller",1978,"""Eyes of Laura Mars (1978) is a stylish and suspenseful thriller about a fashion photographer who starts seeing through the eyes of a serial killer.""","[-0.02574508 -0.00118081 -0.02406498 ... -0.03322318  0.02050712
  0.02558037]"
3446,Funny Bones ,Comedy,1995,Funny Bones is a dark comedy film from 1995 that explores the world of stand-up comedy through the dysfunctional relationships of a father and son duo.,"[ 0.02244058 -0.01795246 -0.02552425 ... -0.02324966  0.04399575
 -0.01273159]"
3447,"Good Earth, The ",Drama,1937,"The Good Earth (1937) is a visually stunning adaptation of Pearl S. Buck's novel, depicting the struggles and triumphs of a Chinese farming family.","[-0.032334   -0.01624067  0.0016474  ... -0.06473349  0.02830658
 -0.01176303]"
3448,"Good Morning, Vietnam ","Comedy,Drama,War",1987,"""Good Morning, Vietnam"" is a captivating and humorous war comedy-drama that showcases Robin Williams' brilliant performance as an irreverent radio DJ during the Vietnam War.","[ 0.02595568 -0.03759528 -0.02497534 ... -0.00149288 -0.04876805
 -0.01233984]"
3449,"Good Mother, The ",Drama,1988,"A psychological drama about a divorced mother who becomes obsessed with her son's best friend, leading to dangerous consequences.","[-0.03647071 -0.02988426 -0.00929285 ... -0.0152224   0.02874564
 -0.04803203]"
3450,Grumpy Old Men ,Comedy,1993,"""Grumpy Old Men is a hilarious comedy about two feuding neighbors who engage in a series of pranks and schemes to one-up each other.""","[-0.00579054  0.003955   -0.02391397 ... -0.03503117 -0.01671579
  0.00053187]"
3451,Guess Who's Coming to Dinner ,"Comedy,Drama",1967,"Guess Who's Coming to Dinner is a groundbreaking film that tackles interracial marriage with wit and charm, featuring stellar performances from its all-star cast.","[-0.00728754  0.01573802 -0.02283456 ... -0.01212184  0.00793268
 -0.00598877]"
3452,Romeo Must Die ,"Action,Romance",2000,"""Romeo Must Die is a thrilling action film that combines martial arts and romance, as two families clash in a deadly feud.""","[-0.02608724  0.0098293  -0.01455761 ... -0.03468982  0.01635111
 -0.01659956]"
3453,Here on Earth ,"Drama,Romance",2000,"""Here on Earth (2000) is a romantic drama that explores the complexities of love and friendship in a small town, with a tragic twist.""","[-0.04485662  0.01272936 -0.02816503 ... -0.03581399  0.00841872
 -0.00235586]"
3454,Whatever It Takes ,"Comedy,Romance",2000,"""Whatever It Takes"" is a lighthearted teen romantic comedy about two high school friends who make a pact to help each other win over their crushes.","[-0.04827475  0.01087083 -0.02150748 ... -0.00582269  0.04780642
 -0.02705548]"
3455,Buddy Boy ,"Drama,Thriller",1999,"""Buddy Boy (1999) is a dark psychological drama about a socially isolated man who becomes obsessed with his attractive neighbor.""","[ 0.00667028  0.01427129 -0.01553677 ... -0.01024627  0.06123267
  0.01352017]"
3456,"Color of Paradise, The (Rang-e Khoda) ",Drama,1999,"""Color of Paradise"" is a visually stunning Iranian drama that explores the complex relationship between a blind boy and his father.","[-0.02286557  0.05984608 -0.01035676 ... -0.04177516  0.01966914
 -0.02845142]"
3457,Waking the Dead ,Drama,1999,"""Waking the Dead"" is a haunting and emotional drama that explores love, loss, and political activism through a nonlinear narrative.","[-0.00721509  0.04629791 -0.01699949 ... -0.03310604 -0.00834811
 -0.0290794 ]"
3458,Blood and Sand (Sangre y Arena) ,"Drama,Romance",1989,Blood and Sand (Sangre y Arena) is a visually stunning Spanish drama that explores the destructive power of ambition and love in the world of bullfighting.,"[ 0.00250646  0.00668658 -0.0135753  ... -0.04543966  0.01702775
 -0.02786211]"
3459,Gothic ,"Drama,Horror",1986,"""Gothic"" (1986) is a visually stunning and atmospheric horror film that delves into the dark and twisted imagination of writer Mary Shelley.","[-0.03300223  0.01161044 -0.03450947 ... -0.00972639  0.01165754
 -0.00112748]"
3460,Hillbillys in a Haunted House ,Comedy,1967,"""Hillbillys in a Haunted House"" is a campy 1967 comedy that follows a group of musicians who get caught up in spooky shenanigans at a haunted mansion.","[-0.00250371 -0.00687508 -0.02770622 ... -0.03402982  0.02748563
  0.02298557]"
3461,Lord of the Flies ,"Adventure,Drama,Thriller",1963,"""Lord of the Flies (1963) is a gripping adaptation of William Golding's novel, exploring the descent into savagery when a group of boys are stranded on an uninhabited island.""","[ 0.01570408 -0.00348153 -0.01581671 ... -0.04531012 -0.00293647
 -0.0229125 ]"
3462,Modern Times ,Comedy,1936,"""Modern Times"" is a timeless classic that brilliantly satirizes the dehumanizing effects of industrialization through Charlie Chaplin's iconic physical comedy and social commentary.","[-0.01586572  0.0130577  -0.02506752 ... -0.05301673 -0.00493246
 -0.00958656]"
3463,Last Resort ,Comedy,1994,"""Last Resort (1994) is a gripping thriller that follows a woman's desperate attempt to escape an abusive relationship while on vacation.""","[-0.01297968  0.06635581 -0.01323687 ... -0.01865507  0.01884368
 -0.01700046]"
3464,Solar Crisis ,"Sci-Fi,Thriller",1993,"""Solar Crisis"" (1993) is a sci-fi disaster film set in a future where the sun is dying, following a mission to save humanity from imminent destruction.","[-0.02018371 -0.04725783 -0.024994   ... -0.03077934 -0.00072266
 -0.02606656]"
3465,That's Life! ,Drama,1986,"That's Life! is a heartwarming comedy-drama that explores the ups and downs of a middle-aged couple's life, filled with humor, love, and self-discovery.","[-0.02084292  0.00658927 -0.0247618  ...  0.00333365  0.00150101
 -0.01798178]"
3466,Heart and Souls ,"Comedy,Fantasy",1993,"""Heart and Souls is a heartwarming and whimsical comedy-drama that follows four lost souls as they help a man find his purpose in life.""","[-0.00237859  0.03345422 -0.02120193 ...  0.02029499  0.02744786
  0.00742666]"
3467,Hud ,"Drama,Western",1963,"""Hud (1963) is a gripping drama that explores the complex dynamics of family, morality, and redemption in the Texas oil industry.""","[ 0.0034546   0.00923466 -0.01102283 ... -0.02775435 -0.00105779
 -0.02945017]"
