user,history_item_id,history_rating,item_id,rating
540,"[527, 2959, 1213, 300, 2146, 1193, 1089, 69, 541, 2329, 3751, 318, 1196, 260, 1247, 3213, 1206, 110, 778, 2692]","[0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1]",1704,1
5400,"[3536, 3623, 3624, 3354, 3534, 3452]","[1, 1, 1, 1, 1, 1]",3409,1
5401,"[1022, 2018, 2080, 1010, 2355, 2096, 1967, 1012, 60, 2081, 1566, 2161, 588, 1013, 3438, 1014, 2174, 2797, 2005, 2193]","[1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1]",367,1
5402,"[47, 3682, 1374, 2355, 1090, 1372, 1214, 2406, 2100, 3723, 1079, 1955, 628, 1042, 497, 2529, 480, 2906, 2841, 2706]","[1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0]",2115,1
5403,"[2912, 2966, 1770, 2697, 3755, 3174, 3129, 3363, 599, 1015, 1356, 1615, 1552, 362, 2161, 1894, 1019, 2723, 2193, 1544]","[1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1]",173,1
5404,"[1376, 2359, 2916, 588, 1784, 2232, 2000, 2529, 3526, 1124, 2889, 2302, 1663, 450, 2470, 661, 500, 1732, 1396, 2391]","[1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0]",2291,0
5405,"[3755, 3783, 3534, 3824, 2997, 2546, 2369, 3952, 2716, 913, 1959, 2906, 2598, 3185, 2724, 3798, 3909, 1204, 924, 1942]","[1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1]",1206,1
5406,"[3359, 3418, 3675, 1962, 1185, 1242, 1954, 2501, 920, 3260, 1907, 1097, 595, 1023, 2096, 1704, 2087, 515, 3396, 1936]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",2081,1
5407,"[50, 3175, 1517, 2683, 912, 1183, 608, 1960, 1094]","[1, 1, 1, 1, 1, 0, 1, 1, 1]",1252,1
5408,"[595, 938, 1022, 3159, 1282, 3061, 588, 2565, 661, 1029, 2080, 551, 364, 3549, 783, 1057, 1298, 48, 2092, 829]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1]",1333,1
5409,"[2628, 2889, 3145]","[0, 1, 1]",3082,0
541,"[2686, 2336, 47, 2125, 249, 1357, 1408, 1721, 357, 1747, 2291, 2580, 300, 508, 62, 3174, 3418, 838, 587, 1639]","[1, 1, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 0]",1370,1
5410,"[3688, 3733, 3685, 3712, 3699, 3735, 3675, 3738, 1127, 2555, 2710, 2770, 3543, 2881, 1911, 2434, 2599, 2428, 2716, 2049]","[0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1]",2392,0
5411,"[2762, 3125, 3081, 2976, 2712, 3054]","[0, 0, 0, 0, 0, 0]",3055,0
5412,"[68, 908, 930, 1173, 3889, 2275, 2076, 1204, 3052, 272, 2712, 1188, 3007, 1266, 2686, 1249, 1954, 2565, 2915, 1961]","[1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1]",150,1
5413,"[1704, 509, 1673, 778, 3386, 1682, 2761, 337, 1147, 1517, 1641, 480, 1268, 151, 3030, 2692, 36, 1358, 3317, 3897]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",3852,1
5414,"[1073, 2867, 1991, 1974, 2746, 1975, 1979, 1981, 1976, 1978, 2120, 2710, 2617, 366, 3264, 1762, 2327, 1973, 2606, 2514]","[1, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]",2516,1
5415,"[3108, 2915, 1923, 357, 3361, 1919, 1931, 919, 969, 1198, 1291, 1196, 260, 3104, 3713, 1893, 1874, 3513, 3624, 3481]","[0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1]",3617,1
5416,"[3712, 3698, 3699, 3735, 3709, 3669, 1394, 905, 2324, 2858, 1870, 1269, 910, 1, 1278, 1270, 1259, 1304, 1079, 34]","[1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",593,1
5417,"[788, 2054, 2105, 2005, 2140, 1967, 2399, 653, 2021, 2143, 2660, 2662, 2664, 1301, 3340, 1253, 2287, 2663, 1334, 2454]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",2656,0
5418,"[920, 1172, 446, 1199, 3070, 1204, 3035, 2028, 527, 1208, 1250, 3742, 1272, 1263, 1090, 151, 356, 1266, 553, 3494]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0]",368,0
5419,"[2571, 164, 1419, 1387, 2692, 3699, 1293, 1197, 1196, 1243, 3429, 1179, 2700, 1079, 3217, 778, 1374, 2174, 2968, 412]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1]",1288,1
542,"[1673, 589, 3793, 1965, 3566, 3555, 2455, 1580, 3535, 480, 70, 3173, 3450, 524, 3, 1544]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",3624,1
5420,"[2354, 2429, 1920, 169, 2566, 2559, 2828, 374, 343, 355, 2098, 2042, 2152, 2953, 2123, 3564, 244, 1205, 3440, 1826]","[1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1707,0
5421,"[1968, 2243, 1186, 1962, 3039, 3649, 2076, 2194, 1222, 3360, 3101, 3699, 2917, 2929, 3210, 2797, 3505, 3448, 3526, 3608]","[1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1]",3203,1
5422,"[305, 1377, 3506, 1391, 2413, 3144, 435, 1367, 586, 2375, 2478, 663, 1011, 231, 438, 2792, 153, 3313, 432, 370]","[1, 0, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 1]",3248,1
5423,"[1254, 3359, 1299, 1206, 1284, 903, 1207, 2324, 1387, 3201, 1231, 2664, 910, 296, 924, 1189, 1283, 1358, 457, 2859]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1]",1266,1
5424,"[903, 3911, 1235, 1234, 1136, 1304, 1, 1278, 1394, 3421, 2791, 1269, 1270, 2918, 1220, 3671, 955, 3396, 1265, 2797]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",3088,1
5425,"[2987, 296, 111, 527, 608, 1193, 318, 1213, 1225, 1594, 1952, 1207, 1276, 1673, 1299, 32, 2596, 1230, 501, 1965]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1]",1199,1
5426,"[1379, 434, 168, 3219, 382, 3706, 3740, 3770, 3708, 3760, 3773, 3702, 3707, 3766, 3685, 2706, 2683, 2827, 2694, 3565]","[1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1]",3176,0
5427,"[1307, 2730, 1228, 858, 1288, 2716, 1256, 1292, 1244, 1, 3671, 1517, 21, 3578, 3623, 296, 1213, 608, 246, 1358]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",2890,1
5428,"[1639, 1672, 1465, 1958, 2745, 1701, 647, 1810, 3270, 280, 3370, 2114, 3578, 3555, 1213, 247, 2686, 3751, 3717, 3755]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",3863,1
5429,"[14, 2989, 1073, 2791, 3423, 1206, 838, 1680, 2141, 1678, 1693, 62, 339, 1246, 1629, 1641, 2996, 1777, 52, 3072]","[1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1]",1966,1
543,"[2092, 616, 1030, 1059, 222, 357, 1777, 1854, 3259, 2875, 2146, 1959, 1398, 2950, 1475, 1468, 1732, 731, 2413, 517]","[1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1088,1
5430,"[1353, 7, 2502, 2497, 1597, 2485, 1894, 2316, 2724, 239, 1801, 2906, 736, 605, 2805, 3, 1453, 1556, 3454, 3357]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0]",3225,1
5431,"[2581, 3255, 780, 440, 1177, 1650, 2671, 1683, 43, 357, 492, 1635, 531, 348, 1619, 1183, 1728, 1484, 728, 3108]","[1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",2763,1
5432,"[1208, 1648, 1673, 2969, 154, 2759, 2929, 281, 1124, 1997, 1948, 2583, 2764, 1095, 1266, 3654, 2194, 58, 2988, 1171]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]",3421,1
5433,"[1035, 877, 800, 2997, 3052, 3624, 147, 3745, 3785, 3786, 3858, 3007, 2599, 2692, 3872, 1997, 3186, 3911, 3948, 2770]","[0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1]",3631,0
5434,"[1715, 913, 923, 1936, 912, 1284, 906, 929, 2206, 930, 2398, 1938, 931, 2019, 1178, 908, 910, 926, 1237, 903]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",904,1
5435,"[3706, 110, 457, 2028, 1233, 2571, 1610, 1580, 1573, 349, 2353, 2763, 2916, 32, 1396, 1909, 1584, 1356, 1372, 2628]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1527,1
5436,"[2916, 480, 329, 10, 2763, 1722, 1552, 2273, 648, 165, 112, 2023, 2490, 368, 1597]","[1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 0]",1573,1
5437,"[2916, 16, 1653, 47, 2997, 3081, 1997, 3471, 2455, 3113, 162, 909, 2184, 3706, 1909, 3147, 85, 950, 3328, 1212]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1]",898,1
5438,"[1299, 1228, 1185, 2194, 1961, 2114, 1968, 1186, 1222, 3448, 2000, 3169, 3684, 2145, 2240, 2474, 2370, 1290, 2420, 2942]","[1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 0, 1]",3029,1
5439,"[3788, 3746, 3752, 3753]","[1, 1, 0, 0]",3734,1
544,"[1083, 1088, 2083, 2135, 631, 590, 260, 940, 1197, 1848, 1291, 1287, 1931, 2987, 2366, 1374, 2871, 3461, 952, 3168]","[1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 0]",1376,1
5440,"[2997, 235, 2599, 1870, 1883, 176, 1175, 21, 3108, 551, 728, 2321, 735, 2302, 1580, 635, 2496]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",562,1
5441,"[1012, 1032, 1097, 1221, 2917, 3147, 2054, 2105, 60, 1344, 3683, 1997, 2160, 1345, 2003, 3476, 25, 1393, 1198, 1196]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]",1225,1
5442,"[866, 1639, 1266, 589, 1265, 1610, 1885, 1729, 47, 1358, 3052, 588, 2571, 1500, 2580, 337, 1805, 1393, 2268, 3175]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",16,1
5443,"[610, 849, 2615, 611, 196, 1690, 2408, 173, 2642, 2643, 446, 1357, 2020, 2006, 451, 1897, 1835, 207, 1353, 2316]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",2143,1
5444,"[3238, 2828, 2336, 2995, 2719, 2676, 3053, 2581, 2502, 3354, 2574, 3273, 1513, 2724, 2762, 2396, 3176, 3081, 2840, 2763]","[0, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1]",2806,1
5445,"[1967, 2140, 2054, 2105, 2021, 1204, 969, 1259, 1254, 1374, 3412, 1291, 2987, 1261, 592, 1580, 2406, 3104, 3168, 1127]","[0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1]",590,1
5446,"[319, 2728, 2731, 1387, 1206, 1939, 1231, 1233, 1185, 3152, 232, 2858, 3734, 3545, 3359, 1258, 898, 1952, 1175, 1278]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1094,1
5447,"[2065, 3668, 969, 2969, 1947, 1265, 11, 1946, 2067, 539, 3094, 2971, 2300, 1220, 107, 1088, 2083, 1416, 1380, 3604]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1]",2657,1
5448,"[2803, 586, 1416, 434, 1410, 2236, 780, 2431, 55, 3769, 3788, 3812, 3806, 3814, 3512, 471, 3719, 3908, 1617, 908]","[0, 1, 1, 0, 1, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1]",2671,0
5449,"[3052, 3082, 3408, 3148, 3163, 3081, 3326, 1198, 1222, 2948, 2278, 480, 2353, 733, 380, 2628, 3633, 3107, 95, 1527]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1]",3623,0
545,"[3543, 2881, 2828, 2712, 2716, 2392, 2720, 2761, 3752, 1959, 2901]","[1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0]",24,1
5450,"[1794, 1013, 2626, 509, 1305, 2700, 1643, 1962, 171, 1784, 3812, 3552, 3526, 1614, 10, 705, 500, 3578, 3301, 3752]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0]",3000,1
5451,"[2023, 1377, 1101, 2105, 2723, 1370, 2273, 329, 912, 899, 2935, 945, 1247, 2020, 920, 866, 2396, 1944, 1265, 916]","[1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",25,1
5452,"[1192, 1111, 1191, 1653, 32, 1396, 1573, 1584, 1876, 1199, 1244, 3498, 593, 321, 34, 2890, 2333, 290, 1673, 1095]","[1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1]",529,1
5453,"[1267, 904, 903, 2871, 2391, 628, 1674, 2542, 16, 1224, 1250, 1272, 1299, 1097, 741, 3471, 1215, 3793, 316, 2116]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1]",3948,1
5454,"[608, 3083, 593, 1214, 3067, 1264, 3551, 2858, 3405, 2028, 969, 260, 2366, 1387, 3062, 3310, 1304, 3418, 2947, 1222]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]",1240,1
5455,"[1552, 158, 1377, 168, 1779, 1591, 1917, 3489, 552, 2094, 558, 1894, 153, 44, 15, 836, 1525, 849, 2162, 1606]","[1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1]",455,0
5456,"[1270, 1256, 1188, 2289, 1, 1244, 34, 1265, 1304, 921, 2797, 1288, 2716, 1259, 3685, 3361, 1963, 1080, 3244, 3210]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1]",3072,1
5457,"[587, 449, 1748, 3081, 608, 32, 29, 2664, 2657, 671, 3863, 1097, 3793, 2916, 3527, 2116, 3699, 2532, 1090, 1639]","[0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1]",1625,1
5458,"[2511, 1466, 1136, 1228, 3424, 223, 2599, 861, 3769, 3793, 3755, 3831, 1247, 1172, 1307, 357, 3684, 377, 2100, 497]","[1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",2369,1
5459,"[2771, 2722, 2541, 2888, 2772, 2881, 2605, 2688, 3409, 3578, 2716, 2676, 24, 2396, 2762, 3081, 2907, 2702, 2841, 2840]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",2806,1
546,"[3344, 3600, 904, 910, 1248, 899, 2664, 3035, 1178, 933, 916, 2660, 1254, 260, 2628, 1196, 1210, 1197, 902, 2874]","[0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1]",1984,0
5460,"[2329, 1912, 1265, 293, 1060, 2355, 356, 3100, 3476, 32, 3147, 2395, 661, 150, 1639, 300, 1396, 3186, 2700, 1500]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1784,1
5461,"[2997, 1919, 1294, 1641, 3072, 2174, 3422, 2926, 2108, 2155, 2891, 2065, 2746, 2302, 2349, 3608, 2208, 1923, 2770, 588]","[1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1]",2150,1
5462,"[3481, 3354, 3409, 2826, 2572, 2706, 2683, 2827, 2770, 2710, 223, 2355, 2772, 2881, 1911, 2688, 2605, 2428]","[1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",2392,1
5463,"[848, 1023, 2384, 1394, 247, 963, 3421, 914, 1069, 2966, 920, 3098, 1635, 388, 1200, 272, 2313, 2918, 1032, 3194]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]",1259,1
5464,"[2947, 2076, 1307, 778, 3671, 2075, 17, 924, 1197, 1208, 2949, 1965, 3210, 3471, 1183, 3498, 3044, 272, 150, 1186]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1]",1641,1
5465,"[2336, 2712, 2622, 2581]","[1, 1, 1, 1]",3273,0
5466,"[3459, 2717, 196, 750, 3545, 1299, 1224, 1200, 1196, 110, 1208, 1189, 2859, 162, 3679, 3578, 3481, 3598, 3408, 3555]","[1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1]",3623,1
5467,"[3467, 3681, 3074, 368, 2921, 3037, 590, 3508, 3494]","[1, 1, 1, 0, 1, 1, 1, 1, 1]",2478,0
5468,"[2141, 2094, 382, 550, 172, 1027, 1373, 3388, 153, 2642, 1562, 2311, 434, 208, 1831, 2252, 2421, 1590, 2253, 2574]","[1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0]",427,0
5469,"[95, 292, 750, 527, 912, 1294, 1196, 1208, 1299, 2944, 1944, 1272, 1256, 2028, 1183, 2890, 2427, 969, 1090, 356]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",2941,1
547,"[3471, 2571, 1200, 32, 1584, 3702, 2640, 1127, 3699, 2527, 480, 2657, 3527, 1129, 1573, 1909, 2021, 3770, 1527, 3070]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1]",780,1
5470,"[3007, 3035, 908, 3022, 2028, 1237, 2677, 2762, 2329, 3357, 3030, 3910, 3903, 3150, 3897, 3859, 3317, 3615, 3408, 3578]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0]",3751,0
5471,"[110, 3468, 2, 1265, 608, 1396, 47]","[1, 1, 0, 1, 1, 1, 1]",1466,1
5472,"[918, 2194, 1429, 3230, 2081, 1009, 2797, 3543, 3361, 2245, 2406, 2407, 2054, 2735, 1378, 2369, 2378, 2381, 2405, 2717]","[1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",2471,0
5473,"[480, 2396, 933, 1307, 356, 2067, 1569, 597, 318, 923, 3362, 1203, 908, 2501, 1949, 2797, 1097, 2628, 2021, 3578]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1]",648,1
5474,"[2968, 3070, 2363, 2662, 1097, 32, 1376, 1527, 1210, 1573, 2454, 1748, 1580, 1537, 2858, 2997, 2324, 34, 2599, 101]","[0, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1446,1
5475,"[1101, 173, 852, 3370, 1994, 1129, 1266, 235, 162, 3270, 1187, 2268, 3358, 1640, 3260, 3250, 175, 3173, 198, 3148]","[1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1]",2686,1
5476,"[3461, 3379, 1333, 2997, 3635, 3174, 1935, 3633, 261, 2076, 3125, 913, 930, 1617, 1267, 1252]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1]",3435,1
5477,"[1206, 2916, 32, 2640, 1580, 1376, 480]","[1, 1, 0, 1, 1, 1, 1]",3354,1
5478,"[589, 349, 1610, 597, 150, 1, 590, 225, 1721, 356, 1584, 1639, 539, 2012, 1517, 364]","[1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1]",1356,1
5479,"[2108, 1711, 11, 2124, 440, 2671, 539, 141, 597, 2622, 1580, 1259, 2797, 3448, 2301, 2406, 1617, 1179, 3044, 3100]","[1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1]",1758,1
548,"[2459, 1690, 2717, 2668, 3708, 724, 196, 1644, 1342, 2367, 1991, 2719, 2121, 3693, 1976, 2389, 1388, 2900, 2548, 2107]","[0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0]",2119,0
5480,"[2706, 2078, 919, 1282, 594, 1035, 1022, 2087, 1029, 595, 364, 2083, 1380, 2081, 3142, 3604, 1416, 2657, 2746, 1093]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1]",1487,1
5481,"[3082, 1333, 3552, 1127, 345, 454, 780, 2413, 1033, 3591, 2369, 5, 3033, 3238, 3608, 736, 2431, 3457, 3755, 2340]","[1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1]",3175,1
5482,"[39, 628, 364, 151, 1625, 1594, 2302, 1518, 1639, 481, 380, 147, 1729, 69, 2252, 524, 785, 1777, 1569, 1408]","[0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1372,1
5483,"[1190, 261, 2112, 3252, 350, 24, 230, 1680, 3107, 724, 22, 266, 580, 43, 436, 253, 3685, 3708, 3791, 3771]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0]",3688,0
5484,"[2288, 2916, 3793, 2968, 2985, 1580, 3578, 3717, 1945, 1221, 858, 50, 2268, 2502, 2762, 1036, 593, 3895, 1210, 780]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",111,1
5485,"[1247, 1188, 34, 1276, 2804, 1394, 1080, 1, 1307, 1259, 2716, 2918, 2324, 509, 926, 904, 858, 3699, 2005, 1148]","[1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",316,1
5486,"[50, 3265, 1089, 293, 3521, 3104, 1227, 3266, 2000, 2194, 1179, 3701, 1729, 1396, 1500, 2917, 2268, 555, 2159, 47]","[1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1466,1
5487,"[1127, 3052, 2746, 1375, 2474, 1882, 1270, 2012, 2011, 1094, 1097, 2005, 2716, 2717, 1373, 1356, 2393, 329, 2628, 1196]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1210,1
5488,"[2150, 1274, 357, 2138, 2420, 1080, 2312, 1380, 2003, 2819, 2359, 230, 1059, 2161, 253, 26, 1619, 3448, 372, 1569]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 0]",539,1
5489,"[1213, 2278, 2542, 441, 1892, 1645, 1092, 1597, 2605, 1208, 356, 2427, 3448, 647, 1288, 1265, 223, 1641, 1968, 2302]","[1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",2371,1
549,"[3841, 3705, 15, 3268, 546, 2170, 3434, 1495, 3694, 3615, 3400, 3911, 3481, 3882, 3225, 3534, 3564, 3484, 3755, 3185]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0]",3298,0
5490,"[996, 2701, 595, 588, 2355, 364, 3213, 2294, 1566, 783, 1907, 661, 3159, 3400, 2092, 1405, 48, 3386, 1805, 648]","[1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 0, 1, 1]",160,0
5491,"[282, 2617, 2671, 1298, 76, 733, 1089, 3087, 2700, 2702, 2763, 852, 2968, 2194, 3114, 2857, 209, 3263, 2424, 50]","[0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1]",3793,1
