movie_id,name,cleaned_genre,year,summary
3304,Blue Collar ,"Crime,Drama",1978,"""Blue Collar"" is a gritty and thought-provoking drama that explores the struggles of three auto workers who become entangled in corruption and betrayal."
3305,Bluebeard ,"Film-Noir,Horror",1944,"""Bluebeard"" (1944) is a suspenseful thriller about a Parisian painter with a deadly secret, beautifully capturing the dark and twisted nature of obsession."
3306,"Circus, The ",Comedy,1928,"""Circus"" is a silent film directed by Charlie Chaplin, showcasing his iconic tramp character as he navigates love and laughter amidst the chaos of a circus."
3307,City Lights ,"Comedy,Drama,Romance",1931,City Lights is a timeless silent romantic comedy-drama that follows the misadventures of a tramp who falls in love with a blind flower girl.
3308,"Flamingo Kid, The ","Comedy,Drama",1984,"Flamingo Kid (1984) is a coming-of-age comedy-drama that follows a young man's summer job at a beach club, exploring themes of class, ambition, and self-discovery."
3309,"Dog's Life, A ",Comedy,1920,A heartwarming silent film about a loyal dog named Rover who embarks on an adventurous journey to reunite with his beloved owner.
3310,"Kid, The ",Action,1921,"""The Kid"" (1921) is a heartwarming silent film directed by Charlie Chaplin, telling the story of a tramp who raises an abandoned child with comedic and emotional moments."
3311,"Man from Laramie, The ",Western,1955,A gripping Western film about a mysterious stranger seeking revenge in a town plagued by corruption and family feuds.
3312,"McCullochs, The ",Drama,1975,"McCullochs, The (1975) is a gripping family drama set in the American West, exploring the complexities of love, loyalty, and survival."
3313,Class Reunion ,Comedy,1982,"""Class Reunion is a hilarious comedy that follows a group of high school friends as they reunite and reminisce about their past, leading to unexpected chaos."""
3314,"Big Trees, The ","Action,Drama",1952,"""Big Trees"" is a 1952 film that follows a lumber tycoon's attempt to exploit California's giant sequoias, but faces resistance from the local community."
3315,Happy Go Lovely ,Musical,1951,"""Happy Go Lovely"" is a delightful 1951 musical comedy that follows the misadventures of a young dancer and a wealthy businessman in Paris."
3316,Reindeer Games ,"Action,Thriller",2000,"""Reindeer Games (2000) is a thrilling heist film where a former prisoner gets caught up in a dangerous game of deception and betrayal during Christmas."""
3317,Wonder Boys ,"Comedy,Drama",2000,"""Wonder Boys"" is a witty and introspective film about a struggling writer navigating through personal and professional crises, featuring stellar performances from its ensemble cast."
3318,Deterrence ,Thriller,1998,"""Deterrence (1998) is a tense political thriller that explores the consequences of a U.S. president's decision to use nuclear weapons in response to a crisis."""
3319,Judy Berlin ,Drama,1999,"""Judy Berlin is a poignant and introspective indie film that explores the lives of various characters in a small suburban town."""
3320,Mifune (Mifunes sidste sang) ,"Comedy,Romance",1999,"""Mifune (Mifune's Last Song)"" is a heartwarming Danish film that explores the complexities of love and relationships through the unlikely bond between two strangers."
3321,"Waiting Game, The ",Comedy,2000,The Waiting Game (2000) is a romantic comedy about a woman who plays matchmaker for her friends while secretly longing for love herself.
3322,3 Strikes ,Comedy,2000,"""3 Strikes (2000) is a comedy about a man who must avoid getting arrested for the third time to avoid a life sentence."""
3323,Chain of Fools ,"Comedy,Crime",2000,"""Chain of Fools is a quirky crime comedy filled with mistaken identities, eccentric characters, and a convoluted plot that keeps you guessing till the end."""
3324,Drowning Mona ,Comedy,2000,"""Drowning Mona (2000) is a dark comedy about a small town's investigation into the suspicious death of an unpopular woman, filled with quirky characters and unexpected twists."""
3325,"Next Best Thing, The ","Comedy,Drama",2000,"The Next Best Thing (2000) is a romantic comedy-drama about a woman who has a child with her gay best friend, leading to unexpected complications."
3326,What Planet Are You From? ,"Comedy,Sci-Fi",2000,"""What Planet Are You From?"" is a 2000 comedy film about an alien who comes to Earth to impregnate a woman as part of an intergalactic mission."
3327,Beyond the Mat ,Documentary,2000,"Beyond the Mat is a gripping documentary that delves into the world of professional wrestling, exposing its physical toll and emotional struggles."
3328,Ghost Dog: The Way of the Samurai ,"Crime,Drama",1999,"""Ghost Dog: The Way of the Samurai"" is a unique and thought-provoking crime drama that explores loyalty, honor, and the clash of cultures."
3329,"Year My Voice Broke, The ",Drama,1987,"A coming-of-age drama set in 1962 Australia, exploring the complexities of friendship and first love through the eyes of a teenage boy."
3330,Splendor in the Grass ,Drama,1961,"Splendor in the Grass (1961) is a poignant and passionate drama about young love, sexual repression, and the devastating consequences of societal expectations."
3331,My Tutor ,Drama,1983,"""My Tutor"" (1983) is a coming-of-age comedy about a high school student who falls for his attractive French tutor, leading to unexpected lessons in love and life."
3332,"Legend of Lobo, The ","Adventure,Children's",1962,"""Legend of Lobo is a captivating wildlife adventure film that follows the remarkable journey of a wolf in the American Southwest."""
3333,"Killing of Sister George, The ",Drama,1968,"""The Killing of Sister George"" is a provocative and darkly comedic drama that explores the unraveling relationship between a lesbian soap opera star and her long-suffering girlfriend."
3334,Key Largo ,"Crime,Drama,Film-Noir,Thriller",1948,"""Key Largo"" is a gripping film noir set in a Florida hotel, where a war veteran battles a gangster during a hurricane."
3335,Jail Bait ,"Crime,Drama",1954,"""Jail Bait (1954) is a gripping film noir that explores the dark underbelly of crime and corruption, with a focus on the consequences of youthful indiscretion."""
3336,It Happened Here ,Drama,1961,"""It Happened Here"" is a thought-provoking alternate history film set in Nazi-occupied England, exploring the moral dilemmas faced by a nurse caught in the midst of war."
3337,I'll Never Forget What's 'is Name ,"Comedy,Drama",1967,"""I'll Never Forget What's 'is Name"" is a satirical drama that explores the mid-life crisis of a disillusioned advertising executive in swinging 1960s London."
3338,For All Mankind ,Documentary,1989,"""For All Mankind"" is a visually stunning documentary that captures the awe-inspiring journey of Apollo astronauts and their experiences on the moon."
3339,Cross of Iron ,War,1977,"""Cross of Iron"" is a gritty and intense war film set on the Eastern Front during World War II, exploring the brutality and futility of war."
3340,Bride of the Monster ,"Horror,Sci-Fi",1956,"""Bride of the Monster"" is a 1956 horror film directed by Ed Wood, featuring a mad scientist and his attempts to create a race of atomic supermen."
3341,Born Yesterday ,Comedy,1950,"""Born Yesterday (1950) is a delightful comedy about a wealthy businessman's girlfriend who becomes educated and empowered with the help of a journalist."""
3342,Birdy ,"Drama,War",1984,"""Birdy, directed by Alan Parker, is a poignant and visually stunning drama about friendship, trauma, and the power of imagination."""
3343,And God Created Woman ,"Comedy,Drama,Romance",1988,"""And God Created Woman"" (1988) is a sensual French drama that explores the passionate and rebellious nature of a young woman, played by Rebecca De Mornay."
3344,Blood Feast ,Horror,1963,Blood Feast (1963) is a low-budget horror film that follows a deranged caterer who sacrifices women to resurrect an ancient Egyptian goddess.
3345,"Charlie, the Lonesome Cougar ","Adventure,Children's",1967,"""Charlie, the Lonesome Cougar"" is a heartwarming family film about an orphaned cougar who forms an unlikely bond with a kind-hearted forest ranger."
3346,Color Me Blood Red ,Horror,1965,"""Color Me Blood Red (1965) is a gory horror film about an artist who uses human blood as paint, resulting in a gruesome and disturbing masterpiece."""
3347,Never Cry Wolf ,Drama,1983,"""Never Cry Wolf"" is a visually stunning and thought-provoking film that explores the delicate balance between man and nature in the Arctic wilderness."
3348,"Night Visitor, The ","Crime,Thriller",1970,Night Visitor is a suspenseful thriller from 1970 that follows a young girl who becomes the target of a deranged killer.
3349,"Perils of Pauline, The ",Comedy,1947,"""The Perils of Pauline"" is a thrilling adventure film that follows the daring exploits of a young woman as she faces danger and romance in pursuit of her dreams."
3350,"Raisin in the Sun, A ",Drama,1961,"A powerful and thought-provoking drama that explores the dreams, struggles, and resilience of an African-American family in 1950s Chicago."
3351,Two Thousand Maniacs! ,Horror,1964,"""Two Thousand Maniacs! is a gruesome and sadistic horror film that follows a group of unsuspecting tourists who become victims in a small Southern town's twisted centennial celebration."""
3352,Brown's Requiem ,Drama,1998,Brown's Requiem (1998) is a gritty neo-noir crime thriller that follows an ex-cop turned private investigator as he uncovers a web of corruption and murder.
3353,"Closer You Get, The ","Comedy,Romance",2000,"Closer You Get is a charming and heartwarming romantic comedy set in a small Irish village, where the locals embark on a hilarious quest to find love."
3354,Mission to Mars ,Sci-Fi,2000,"""Mission to Mars (2000) is a visually stunning sci-fi film that explores the mysteries of the red planet, but falls short in terms of storytelling and character development."""
3355,"Ninth Gate, The ",Thriller,2000,"""The Ninth Gate is a mysterious and atmospheric thriller about a rare book dealer who becomes entangled in a dangerous supernatural quest."""
3356,Condo Painting ,Documentary,2000,"""Condo Painting (2000) is a thought-provoking drama that explores the complexities of human relationships through the lens of an unconventional art project."""
3357,East-West (Est-ouest) ,"Drama,Romance",1999,"""East-West (Est-ouest) is a gripping drama set in post-WWII Soviet Union, exploring the struggles of a family caught between loyalty and freedom."""
3358,Defending Your Life ,"Comedy,Romance",1991,"""Defending Your Life is a charming and thought-provoking comedy that explores the afterlife through a witty and heartwarming story of self-discovery."""
3359,Breaking Away ,Drama,1979,Breaking Away is a heartwarming coming-of-age film about four small-town friends who find purpose and identity through their passion for cycling.
3360,Hoosiers ,Drama,1986,"Hoosiers is a heartwarming sports drama set in 1950s Indiana, following a small-town basketball team's journey to the state championship."
3361,Bull Durham ,Comedy,1988,"""Bull Durham"" is a charming and witty sports comedy that explores the complexities of love, baseball, and life in a small North Carolina town."
3362,Dog Day Afternoon ,"Comedy,Crime,Drama",1975,"Dog Day Afternoon is a gripping crime drama based on a true story, following a bank robbery gone wrong and the ensuing hostage situation."
3363,American Graffiti ,"Comedy,Drama",1973,"""American Graffiti is a nostalgic coming-of-age film set in the 1960s, capturing the essence of youth, friendship, and the bittersweet transition to adulthood."""
3364,"Asphalt Jungle, The ","Crime,Film-Noir",1950,Asphalt Jungle (1950) is a gripping film noir that follows a group of criminals planning and executing a meticulously detailed heist with unexpected consequences.
3365,"Searchers, The ",Western,1956,"""The Searchers"" is a gripping Western film directed by John Ford, starring John Wayne as a relentless man on a quest to rescue his kidnapped niece from Native American captors."
3366,Where Eagles Dare ,"Action,Adventure,War",1969,"""Where Eagles Dare is a thrilling World War II action film filled with suspense, espionage, and daring missions behind enemy lines."""
3367,"Devil's Brigade, The ",War,1968,Devil's Brigade is a World War II action film that follows an unconventional American-Canadian commando unit as they undertake dangerous missions behind enemy lines.
3368,"Big Country, The ","Romance,Western",1958,"The Big Country (1958) is a classic Western film that explores themes of honor, courage, and love amidst a feud between two powerful ranching families."
3369,Any Number Can Win (Mélodie en sous-sol ) ,Crime,1963,"""Any Number Can Win (Mélodie en sous-sol) is a thrilling French heist film from 1963, featuring a masterful performance by Jean Gabin."""
3370,Betrayed ,"Drama,Thriller",1988,"""Betrayed (1988) is a gripping thriller that explores the dark underbelly of racism and terrorism, with powerful performances and a shocking twist."""
3371,Bound for Glory ,Drama,1976,"""Bound for Glory"" is a biographical drama about folk singer Woody Guthrie's journey through the Great Depression, featuring stunning cinematography and a powerful performance by David Carradine."
3372,"Bridge at Remagen, The ","Action,War",1969,"Bridge at Remagen is a gripping war film set during World War II, depicting the intense battle for control of a strategic bridge."
3373,Buck and the Preacher ,Western,1972,"""Buck and the Preacher"" is a 1972 Western film that follows a former Union soldier and a con man turned preacher as they lead African-American settlers to safety in the West."
3374,Daughters of the Dust ,Drama,1992,"""Daughters of the Dust is a visually stunning and poetic film that explores the complexities of African American heritage and culture in the early 20th century."""
3375,Destination Moon ,Sci-Fi,1950,Destination Moon (1950) is a groundbreaking sci-fi film that explores the challenges and triumphs of a crew's mission to reach the moon.
3376,"Fantastic Night, The (La Nuit Fantastique) ",Romance,1949,"""La Nuit Fantastique"" is a visually stunning French film from 1949 that explores the surreal and dreamlike journey of a man through his own subconscious mind."
3377,Hangmen Also Die ,"Drama,War",1943,"""Hangmen Also Die"" is a gripping World War II thriller that follows the tense cat-and-mouse game between a Czech resistance fighter and the Nazis occupying Prague."
3378,"Ogre, The (Der Unhold) ",Drama,1996,"""Ogre, The (Der Unhold)"" is a haunting and thought-provoking drama set in World War II, exploring the dark depths of human nature through the eyes of an orphaned boy."
3379,On the Beach ,Drama,1959,"""On the Beach"" (1959) is a haunting post-apocalyptic drama that explores the devastating aftermath of a nuclear war and the impending doom of humanity."
3380,Railroaded! ,Film-Noir,1947,Railroaded! is a gripping film noir that follows a wrongly accused man as he fights to clear his name and expose the real criminals.
3381,Slaves to the Underground ,"Comedy,Drama",1997,"""Slaves to the Underground (1997) is a gritty indie film that explores the tumultuous relationships and creative struggles of a Seattle-based rock band."""
3382,Song of Freedom ,Drama,1936,"""Song of Freedom (1936) is a powerful and thought-provoking film that explores themes of race, identity, and the power of music."""
3383,Big Fella ,"Drama,Musical",1937,"""Big Fella"" is a heartwarming musical comedy set in the Caribbean, featuring lively dance numbers and a charming romance between a fisherman and a wealthy tourist."
3384,"Taking of Pelham One Two Three, The ",Action,1974,"The Taking of Pelham One Two Three is a gripping 1974 thriller about a subway hijacking in New York City, filled with suspense and intense performances."
3385,Volunteers ,Comedy,1985,"""Volunteers (1985) is a hilarious comedy adventure where a spoiled American volunteer in Southeast Asia finds himself in unexpected and comical situations."""
3386,JFK ,"Drama,Mystery",1991,"""JFK (1991) is a gripping political thriller directed by Oliver Stone, exploring the conspiracy theories surrounding the assassination of President John F. Kennedy."""
3387,Who's Harry Crumb? ,Comedy,1989,"""Who's Harry Crumb?"" is a comedic mystery film about a bumbling detective who must solve a kidnapping case while hilariously stumbling through various misadventures."
3388,Harry and the Hendersons ,Comedy,1987,"""Harry and the Hendersons is a heartwarming family comedy about a suburban family who befriends and tries to protect a lovable Bigfoot."""
3389,Let's Get Harry ,"Action,Adventure",1986,"""Let's Get Harry"" is a thrilling action film about a group of friends who embark on a dangerous mission to rescue their kidnapped friend in Colombia."
3390,Shanghai Surprise ,Adventure,1986,"""Shanghai Surprise (1986) is a lackluster romantic adventure set in 1930s China, starring Madonna and Sean Penn, with a convoluted plot and uninspiring performances."""
3391,Who's That Girl? ,Comedy,1987,"""Who's That Girl?"" is a 1987 romantic comedy starring Madonna as a quirky woman who turns a lawyer's life upside down in a series of hilarious misadventures."
3392,She-Devil ,Comedy,1989,"""She-Devil"" (1989) is a dark comedy about a housewife who seeks revenge on her unfaithful husband by ruining his life."
3393,Date with an Angel ,"Comedy,Fantasy",1987,"""Date with an Angel"" is a whimsical romantic comedy about a man who falls in love with an angel after she crash-lands in his swimming pool."
3394,Blind Date ,"Comedy,Romance",1987,"""Blind Date (1987) is a hilarious romantic comedy about a man's disastrous blind date that spirals into a night of chaos and unexpected adventures."""
3395,Nadine ,Comedy,1987,"""Nadine"" is a charming romantic comedy set in 1950s Texas, following a feisty woman's quest to retrieve scandalous photos and win back her ex-husband."
3396,"Muppet Movie, The ","Children's,Comedy",1979,The Muppet Movie (1979) is a delightful musical adventure that follows Kermit the Frog and his friends as they pursue their dreams of stardom.
3397,"Great Muppet Caper, The ","Children's,Comedy",1981,The Great Muppet Caper is a delightful and hilarious 1981 comedy that follows the Muppets as they solve a jewel heist mystery in London.
3398,"Muppets Take Manhattan, The ","Children's,Comedy",1984,"The Muppets head to Manhattan in search of Broadway success, encountering hilarious mishaps and heartwarming moments along the way."
3399,Sesame Street Presents Follow That Bird ,"Children's,Comedy",1985,"""Sesame Street Presents Follow That Bird is a heartwarming and entertaining family film that follows Big Bird's journey to find his true home."""
3400,We're Back! A Dinosaur's Story ,"Animation,Children's",1993,"""We're Back! A Dinosaur's Story"" is a heartwarming animated adventure where four friendly dinosaurs travel to modern-day New York City to spread joy and save the day."
3401,Baby... Secret of the Lost Legend ,"Adventure,Sci-Fi",1985,"""Baby... Secret of the Lost Legend"" is a forgettable adventure film from 1985 that follows a couple's quest to protect a family of friendly dinosaurs."
3402,Turtle Diary ,Drama,1985,"""Turtle Diary"" is a heartwarming and whimsical film about two strangers who join forces to liberate turtles from captivity, finding hope and connection along the way."
3403,Raise the Titanic ,"Drama,Thriller",1980,"""Raise the Titanic (1980) is a lackluster adaptation of Clive Cussler's novel, with a weak plot and unconvincing special effects."""
3404,Titanic ,"Action,Drama",1953,Titanic (1953) is a classic disaster film that tells the tragic love story of two passengers aboard the ill-fated ship.
3405,"Night to Remember, A ","Action,Drama",1958,"A gripping and realistic retelling of the tragic sinking of the Titanic, capturing the human drama and heroism amidst the chaos."
3406,Captain Horatio Hornblower ,"Action,Adventure,War",1951,"Captain Horatio Hornblower is a thrilling and visually stunning naval adventure set during the Napoleonic Wars, showcasing the heroic exploits of a British captain."
3407,"Carriers Are Waiting, The (Les Convoyeurs Attendent) ","Comedy,Drama",1999,"""Carriers Are Waiting (Les Convoyeurs Attendent) is a thought-provoking French drama that explores the existential struggles of three men working as truck drivers."""
3408,Erin Brockovich ,Drama,2000,"""Erin Brockovich is a compelling true story about a determined woman who takes on a powerful corporation and fights for justice."""
3409,Final Destination ,"Drama,Thriller",2000,"Final Destination (2000) is a thrilling horror film where a group of teenagers cheat death, only to be hunted down by an unseen force seeking balance."
3410,Soft Fruit ,"Comedy,Drama",1999,Soft Fruit (1999) is a heartwarming Australian film about a dysfunctional family coming together to fulfill their mother's dying wish.
3411,Babymother ,Drama,1998,"""Babymother"" is a vibrant and empowering British drama that explores the world of dancehall music and a young woman's journey towards self-discovery and independence."
3412,"Bear, The ",Adventure,1988,"""Bear"" is a heartwarming adventure film about a young boy who befriends a bear cub and together they navigate the wilderness, facing challenges and forming an unbreakable bond."
3413,Impact ,"Crime,Drama",1949,"""Impact"" (1949) is a gripping film noir that follows a man's quest for revenge after surviving a murder attempt orchestrated by his unfaithful wife."
3414,Love Is a Many-Splendored Thing ,Romance,1955,"""Love Is a Many-Splendored Thing"" is a captivating 1955 romance film that explores the forbidden love between an American journalist and a Eurasian doctor in Hong Kong."
3415,"Mirror, The (Zerkalo) ",Drama,1975,"The Mirror (Zerkalo) is a visually stunning and introspective film by Andrei Tarkovsky, exploring memory, dreams, and the complexities of human existence."
3416,"Trial, The (Le Procès) ",Drama,1963,"""The Trial"" is a surrealistic and thought-provoking film adaptation of Franz Kafka's novel, exploring themes of bureaucracy, alienation, and the absurdity of the justice system."
3417,"Crimson Pirate, The ","Adventure,Comedy,Sci-Fi",1952,"""The Crimson Pirate is a swashbuckling adventure film set in the Caribbean, featuring Burt Lancaster as a charismatic pirate captain."""
3418,Thelma & Louise ,"Action,Drama",1991,"Thelma & Louise (1991) is a thrilling road trip film about two women on the run, challenging societal norms and embracing freedom."
3419,Something for Everyone ,"Comedy,Crime",1970,"""Something for Everyone"" is a darkly comedic film from 1970 that follows a charming young man's manipulative schemes to climb the social ladder."
3420,...And Justice for All ,"Drama,Thriller",1979,...And Justice for All is a gripping legal drama that explores corruption and moral dilemmas within the justice system.
3421,Animal House ,Comedy,1978,"""Animal House is a raucous and irreverent comedy that follows the misadventures of a rowdy fraternity at Faber College."""
3422,She's Gotta Have It ,"Comedy,Romance",1986,"""She's Gotta Have It"" (1986) is a groundbreaking indie film by Spike Lee, exploring the complex love life of a young Brooklyn artist."
3423,School Daze ,Drama,1988,"""School Daze, directed by Spike Lee, is a thought-provoking musical drama that explores racial tensions and identity within a historically black college."""
3424,Do the Right Thing ,"Comedy,Drama",1989,"""Do the Right Thing"" is a powerful and thought-provoking film that explores racial tensions in a Brooklyn neighborhood on a scorching summer day."
3425,Mo' Better Blues ,Drama,1990,"Mo' Better Blues (1990) is a jazz-infused drama directed by Spike Lee, exploring the personal and professional struggles of a talented trumpet player."
3426,Jungle Fever ,"Drama,Romance",1991,"""Jungle Fever (1991) explores the complexities of interracial relationships through a passionate affair between a married African-American man and an Italian-American woman."""
3427,Coogan's Bluff ,Crime,1968,"Coogan's Bluff (1968) is a thrilling crime drama directed by Don Siegel, featuring Clint Eastwood as a tough Arizona deputy sheriff tracking down a fugitive in New York City."
3428,"Champ, The ",Drama,1979,"""Champ, The (1979) is a heartwarming drama about a washed-up boxer who finds redemption through the love and determination of his young son."""
3429,Creature Comforts ,"Animation,Comedy",1990,"""Creature Comforts is a delightful stop-motion animated film that humorously explores the thoughts and feelings of various animals living in a zoo."""
3430,Death Wish ,"Action,Drama",1974,"""Death Wish (1974) is a gritty and controversial revenge thriller that follows a man turned vigilante after his wife's murder, delivering a satisfyingly intense and violent experience."""
3431,Death Wish II ,"Action,Drama",1982,"Death Wish II (1982) is a gritty revenge thriller that follows a vigilante seeking justice for his daughter's assault, delivering brutal and relentless violence."
3432,Death Wish 3 ,"Action,Drama",1985,"Death Wish 3 (1985) is a gritty action film where Charles Bronson's vigilante character takes on a gang in New York City, delivering brutal justice."
3433,Death Wish 4: The Crackdown ,"Action,Drama",1987,Death Wish 4: The Crackdown (1987) is a gritty action film where Charles Bronson's vigilante character takes on the drug trade in Los Angeles.
3434,Death Wish V: The Face of Death ,"Action,Drama",1994,Death Wish V: The Face of Death (1994) is a forgettable and uninspired action film that fails to live up to its predecessors.
3435,Double Indemnity ,"Crime,Film-Noir",1944,"Double Indemnity (1944) is a classic film noir masterpiece directed by Billy Wilder, featuring a seductive femme fatale and a thrilling tale of murder and insurance fraud."
3436,Dying Young ,"Drama,Romance",1991,"""Dying Young"" (1991) is a heartfelt romantic drama that explores the complexities of love and life when a young woman becomes a caregiver for a terminally ill man."
3437,Cool as Ice ,Drama,1991,"""Cool as Ice"" is a cheesy 90s film starring Vanilla Ice as a rebellious rapper who falls for a small-town girl, filled with cringe-worthy dialogue and questionable fashion choices."
3438,Teenage Mutant Ninja Turtles ,"Action,Children's,Fantasy",1990,"""Teenage Mutant Ninja Turtles (1990) is a fun and action-packed film that brings the beloved comic book heroes to life with humor, martial arts, and pizza."""
3439,Teenage Mutant Ninja Turtles II: The Secret of the Ooze ,"Action,Children's,Fantasy",1991,"Teenage Mutant Ninja Turtles II: The Secret of the Ooze (1991) is a fun-filled sequel with more action, humor, and pizza-loving turtles battling against their nemesis Shredder."
3440,Teenage Mutant Ninja Turtles III ,"Action,Children's,Fantasy",1993,"Teenage Mutant Ninja Turtles III (1993) is a lackluster and forgettable installment in the franchise, with a weak plot and subpar action sequences."
3441,Red Dawn ,"Action,War",1984,"""Red Dawn (1984) is a thrilling action film that follows a group of high school students fighting against a Soviet invasion in small-town America."""
3442,Band of the Hand ,Action,1986,"""Band of the Hand"" is a gritty 1980s action film about a group of troubled teens who are sent to a remote Florida wilderness for rehabilitation and end up forming their own vigilante gang."
3443,Born American ,"Action,Drama,Thriller",1986,"""Born American (1986) is an action-packed thriller that follows three American friends who find themselves caught in a dangerous political conspiracy while on a hunting trip in Finland."""
3444,Bloodsport ,Action,1988,"""Bloodsport is an action-packed martial arts film that follows the journey of Frank Dux as he competes in a deadly underground fighting tournament."""
3445,Eyes of Laura Mars ,"Mystery,Thriller",1978,"""Eyes of Laura Mars (1978) is a stylish and suspenseful thriller about a fashion photographer who starts seeing through the eyes of a serial killer."""
3446,Funny Bones ,Comedy,1995,Funny Bones is a dark comedy film from 1995 that explores the world of stand-up comedy through the dysfunctional relationships of a father and son duo.
3447,"Good Earth, The ",Drama,1937,"The Good Earth (1937) is a visually stunning adaptation of Pearl S. Buck's novel, depicting the struggles and triumphs of a Chinese farming family."
3448,"Good Morning, Vietnam ","Comedy,Drama,War",1987,"""Good Morning, Vietnam"" is a captivating and humorous war comedy-drama that showcases Robin Williams' brilliant performance as an irreverent radio DJ during the Vietnam War."
3449,"Good Mother, The ",Drama,1988,"A psychological drama about a divorced mother who becomes obsessed with her son's best friend, leading to dangerous consequences."
3450,Grumpy Old Men ,Comedy,1993,"""Grumpy Old Men is a hilarious comedy about two feuding neighbors who engage in a series of pranks and schemes to one-up each other."""
3451,Guess Who's Coming to Dinner ,"Comedy,Drama",1967,"Guess Who's Coming to Dinner is a groundbreaking film that tackles interracial marriage with wit and charm, featuring stellar performances from its all-star cast."
3452,Romeo Must Die ,"Action,Romance",2000,"""Romeo Must Die is a thrilling action film that combines martial arts and romance, as two families clash in a deadly feud."""
3453,Here on Earth ,"Drama,Romance",2000,"""Here on Earth (2000) is a romantic drama that explores the complexities of love and friendship in a small town, with a tragic twist."""
3454,Whatever It Takes ,"Comedy,Romance",2000,"""Whatever It Takes"" is a lighthearted teen romantic comedy about two high school friends who make a pact to help each other win over their crushes."
3455,Buddy Boy ,"Drama,Thriller",1999,"""Buddy Boy (1999) is a dark psychological drama about a socially isolated man who becomes obsessed with his attractive neighbor."""
3456,"Color of Paradise, The (Rang-e Khoda) ",Drama,1999,"""Color of Paradise"" is a visually stunning Iranian drama that explores the complex relationship between a blind boy and his father."
3457,Waking the Dead ,Drama,1999,"""Waking the Dead"" is a haunting and emotional drama that explores love, loss, and political activism through a nonlinear narrative."
3458,Blood and Sand (Sangre y Arena) ,"Drama,Romance",1989,Blood and Sand (Sangre y Arena) is a visually stunning Spanish drama that explores the destructive power of ambition and love in the world of bullfighting.
3459,Gothic ,"Drama,Horror",1986,"""Gothic"" (1986) is a visually stunning and atmospheric horror film that delves into the dark and twisted imagination of writer Mary Shelley."
3460,Hillbillys in a Haunted House ,Comedy,1967,"""Hillbillys in a Haunted House"" is a campy 1967 comedy that follows a group of musicians who get caught up in spooky shenanigans at a haunted mansion."
3461,Lord of the Flies ,"Adventure,Drama,Thriller",1963,"""Lord of the Flies (1963) is a gripping adaptation of William Golding's novel, exploring the descent into savagery when a group of boys are stranded on an uninhabited island."""
3462,Modern Times ,Comedy,1936,"""Modern Times"" is a timeless classic that brilliantly satirizes the dehumanizing effects of industrialization through Charlie Chaplin's iconic physical comedy and social commentary."
3463,Last Resort ,Comedy,1994,"""Last Resort (1994) is a gripping thriller that follows a woman's desperate attempt to escape an abusive relationship while on vacation."""
3464,Solar Crisis ,"Sci-Fi,Thriller",1993,"""Solar Crisis"" (1993) is a sci-fi disaster film set in a future where the sun is dying, following a mission to save humanity from imminent destruction."
3465,That's Life! ,Drama,1986,"That's Life! is a heartwarming comedy-drama that explores the ups and downs of a middle-aged couple's life, filled with humor, love, and self-discovery."
3466,Heart and Souls ,"Comedy,Fantasy",1993,"""Heart and Souls is a heartwarming and whimsical comedy-drama that follows four lost souls as they help a man find his purpose in life."""
3467,Hud ,"Drama,Western",1963,"""Hud (1963) is a gripping drama that explores the complex dynamics of family, morality, and redemption in the Texas oil industry."""
3468,"Hustler, The ",Drama,1961,"""The Hustler"" is a gripping drama about a talented pool player's journey through ambition, love, and self-destruction, brilliantly portrayed by Paul Newman."
3469,Inherit the Wind ,Drama,1960,"""Inherit the Wind"" (1960) is a thought-provoking courtroom drama based on the Scopes Monkey Trial, exploring the clash between science and religion."
3470,Dersu Uzala ,"Adventure,Drama",1974,"""Dersu Uzala"" is a visually stunning and emotionally powerful film about the unlikely friendship between a Russian explorer and a native hunter in the Siberian wilderness."
3471,Close Encounters of the Third Kind ,"Drama,Sci-Fi",1977,"""Close Encounters of the Third Kind (1977) is a captivating sci-fi film about a man's obsession with UFOs and his extraordinary encounter with extraterrestrial beings."""
3472,Horror Hotel (a.k.a. The City of the Dead) ,Horror,1960,Horror Hotel (a.k.a. The City of the Dead) is a chilling 1960 horror film set in a sinister New England town with a dark secret.
3473,Jonah Who Will Be 25 in the Year 2000 ,Comedy,1976,"""Jonah Who Will Be 25 in the Year 2000"" is a thought-provoking French film exploring the lives and ideals of a group of disillusioned post-1968 revolutionaries."
3474,Retroactive ,"Sci-Fi,Thriller",1997,"""Retroactive (1997) is a thrilling sci-fi film where a woman travels back in time to change the outcome of a violent hostage situation."""
3475,"Place in the Sun, A ","Drama,Romance",1951,"A Place in the Sun (1951) is a gripping drama about a young man torn between love and ambition, leading to tragic consequences."
3476,Jacob's Ladder ,"Horror,Mystery,Thriller",1990,"""Jacob's Ladder (1990) is a mind-bending psychological thriller that explores the blurred lines between reality and hallucination in a haunting and thought-provoking manner."""
3477,Empire Records ,"Comedy,Drama",1995,"Empire Records is a coming-of-age film set in a record store, exploring the lives and relationships of its eclectic group of employees."
3478,"Bamba, La ",Drama,1987,"La Bamba is a biographical drama that tells the tragic story of rock and roll legend Ritchie Valens, showcasing his rise to fame and untimely death."
3479,Ladyhawke ,"Adventure,Fantasy,Romance",1985,"""Ladyhawke"" is a captivating medieval fantasy film about a cursed couple, trapped in the form of animals, who can only be together at dawn and dusk."
